text,label,source
"The system shall allow members to control the privacy of their profile information (entire profile, email address).",0,Dataset6000Req.xlsx
The system shall allow site administrators to create news articles with designated publishing dates and expiry dates.,0,Dataset6000Req.xlsx
"The system shall allow researchers to download files, reports, and locate materials for social media sharing.",0,Dataset6000Req.xlsx
'The system shall retain the available recycled parts and suppliers returned from the search.',0,dataset_raw.csv
The system shall maintain consistent card order across estimation draws.,0,Dataset6000Req.xlsx
Admins shall display top-rated restaurants and offers.,0,Dataset6000Req.xlsx
"System shall ensure portability by enabling access to the Gambler Agent application from any platform, as it is an online game application.",1,Dataset6000Req.xlsx
Sales managers shall view customer details and manage product sales and deliveries.,0,Dataset6000Req.xlsx
System shall read the valid serial number and linked address and initiate the authorization dialog.,0,Dataset6000Req.xlsx
User shall be able to log in with their email and password and receive a message indicating successful sign-in.,0,Dataset6000Req.xlsx
"User shall be able to process returns of medicines to distributors within the specified time frame, recording relevant details such as reasons for return and quantities returned.",0,Dataset6000Req.xlsx
System shall keep track of user activity through sessions.,0,Dataset6000Req.xlsx
Users will be able to view the High Scores list that is located on the MultiMahjongServer,0,Dataset6000Req.xlsx
User shall find the system easy to navigate and use.,1,Dataset6000Req.xlsx
Restaurants shall accept or cancel orders based on availability.,0,Dataset6000Req.xlsx
The user shall be able to create an account by providing credentials and activating it via email.,0,Dataset6000Req.xlsx
"User shall be able to manage settings such as alternate email address, phone number, preferred language, or password.",0,Dataset6000Req.xlsx
The system shall display a list of matching train schedules to the user.,0,Dataset6000Req.xlsx
Tester shall ensure that FABS properly derives fields through robust testing.,0,Dataset6000Req.xlsx
User shall be able to store a limited number of snaps using Memories.,0,Dataset6000Req.xlsx
System shall use a commercial database and application server for maintenance.,1,Dataset6000Req.xlsx
A Data Publishing User shall be able to validate a CSV file before publishing.,0,Dataset6000Req.xlsx
'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier program of study preferred sequence of classes and quarters that a cohort will be taking specific classes.',0,dataset_raw.csv
The system shall provide a calendar view of available appointment slots for each healthcare provider.,0,Dataset6000Req.xlsx
Photos and Cover Letters will be added to profiles and job applications.,0,Dataset6000Req.xlsx
'When a shot is marked as a miss the product shall simulate the sound of a shot missing its target.',1,dataset_raw.csv
"The TCS shall support operation of the AV via all flight modes, to include manual controls.",0,Dataset6000Req.xlsx
User shall be able to validate their cash card for transactions.,0,Dataset6000Req.xlsx
"User shall benefit from interoperability with third-party systems and services, enabling seamless integration with external applications, devices, and ecosystems through support for industry-standard protocols and open APIs.",1,Dataset6000Req.xlsx
System shall be able to display an enlarged version of the main site image when the user clicks on it on the sites page.,0,Dataset6000Req.xlsx
The user experience with Adobe Illustrator shall be enhanced by meeting the 64-bit requirements.,1,Dataset6000Req.xlsx
"Administrator shall add, edit, or delete user accounts and assign roles.",0,Dataset6000Req.xlsx
System shall notify the sender if the requested user is unavailable.,0,Dataset6000Req.xlsx
'Pre-paid cards shall be distributed via email or via a printed paper card.',0,dataset_raw.csv
The system shall require university group approval for outgoing transfers.,0,Dataset6000Req.xlsx
The system shall allow visitors to easily navigate back to the home page.,0,Dataset6000Req.xlsx
The system shall allow parents to create an account for online camper registration.,0,Dataset6000Req.xlsx
Users shall be able to search for jobs.,0,Dataset6000Req.xlsx
"After the journey, users shall receive a feedback form to provide feedback based on their journey experience.",0,Dataset6000Req.xlsx
Credit card advance time must not exceed 6 seconds under both normal and peak workloads.,1,Dataset6000Req.xlsx
User shall share a dataset type previously deployed as part of an app.,0,Dataset6000Req.xlsx
"System shall provide a menu-driven interface with screens including login, language selection, and options for users and administrators.",0,Dataset6000Req.xlsx
'The product shall assign the organizers contact information to each meeting they create.',0,dataset_raw.csv
System shall scan the watch history in the database and display it to the user.,0,Dataset6000Req.xlsx
User shall be able to return items to the seller if not satisfied and provide feedback.,0,Dataset6000Req.xlsx
The system shall be compatible with any Windows platform with any version of a web browser.,1,Dataset6000Req.xlsx
"System shall be designed for easy extensibility, maintainability, and potential release as an open-source application.",1,Dataset6000Req.xlsx
The system shall be adaptable to different languages and currencies.,1,Dataset6000Req.xlsx
User passwords shall be hashed using a key stretching algorithm before storage in the database.,1,Dataset6000Req.xlsx
The user shall be able to choose between returning to the main menu or exiting the game.,0,Dataset6000Req.xlsx
'The product shall be supported using the corporate support center.',1,dataset_raw.csv
The system shall perform content processing tasks efficiently.,1,Dataset6000Req.xlsx
"System shall be able to provide channels for users to contact customer support, including email or chat.",0,Dataset6000Req.xlsx
Aside from server failure the software product shall achieve 99.99% up time.,1,Dataset6000Req.xlsx
The system shall allow applicants to request inspections.,0,Dataset6000Req.xlsx
System shall send order confirmation to the user and seller through email or SMS.,0,Dataset6000Req.xlsx
The system shall maintain a continuously updated backup of the database to ensure reliability and stability.,1,Dataset6000Req.xlsx
"Owner's input for updating the stocks shall be processed, and the database shall be updated accordingly.",0,Dataset6000Req.xlsx
"The system shall support file systems with case-insensitive behavior, including NTFS (Windows), HFS+ (Mac), and APFS (Mac).",1,Dataset6000Req.xlsx
System shall handle errors effectively.,1,Dataset6000Req.xlsx
'When both players have positioned their 5 ships on their defensive grids the product shall define the status of each player for the first turn.',0,dataset_raw.csv
"The user interface shall be intuitive and accessible, catering to users with varying levels of technical expertise.",1,Dataset6000Req.xlsx
Customer shall be able to disengage bill mode to cancel the billing process through their chosen menu by card.,0,Dataset6000Req.xlsx
The system shall allow a user to define the time segments,0,Dataset6000Req.xlsx
"Shall a city be selected, all theatres and movies showing on that day shall be listed.",0,Dataset6000Req.xlsx
The system shall perform an authentication process for login and payment through a bank card.,1,Dataset6000Req.xlsx
System shall employ a secured database for storing information.,1,Dataset6000Req.xlsx
The system shall validate data integrity and format compliance during ingest.,0,Dataset6000Req.xlsx
Applicants shall be advised to change their passwords monthly.,1,Dataset6000Req.xlsx
User shall enter search text on the screen to find matching products based on the search.,0,Dataset6000Req.xlsx
The TCS shall display the current search footprint and the search history of the payload on the map.,0,Dataset6000Req.xlsx
"User shall have a small, wearable ALFRED device for easy portability.",0,Dataset6000Req.xlsx
The system shall display a confirmation message regarding the product ID and amount update.,0,Dataset6000Req.xlsx
The supermarket staff shall add new items to the inventory.,0,Dataset6000Req.xlsx
The system should avoid becoming overloaded and should maintain optimal performance even under peak load conditions.,1,Dataset6000Req.xlsx
User shall access the product through a web server.,1,Dataset6000Req.xlsx
"It shall be usable by professionals, the unemployed, and students.",1,Dataset6000Req.xlsx
System shall be able to display an error message and eject the device if the transaction is unsuccessful.,0,Dataset6000Req.xlsx
System shall track progress and updates of ongoing investigations.,0,Dataset6000Req.xlsx
"The cabin door must remain locked, opening only when a user swipes a valid ATM card in the slot.",1,Dataset6000Req.xlsx
System shall display History section showing all the videos watched by the user.,0,Dataset6000Req.xlsx
"The product shall be able to process 10,000 transactions per hour within two years of its launch.",1,Dataset6000Req.xlsx
Only collision estimators shall search for recycled parts. Users without the collision estimator role shall not have access to the search for recycled parts.,1,Dataset6000Req.xlsx
"Passwords can include digits, hyphens, and underscores.",1,Dataset6000Req.xlsx
'The realtor shall be able to retrieve a map showing property locations for a specified area',0,dataset_raw.csv
System shall support emerging needs based on data analysis.,1,Dataset6000Req.xlsx
Only registered realtors shall be able to access the system.,1,Dataset6000Req.xlsx
The server shall have a higher clock frequency than core count (preferred).,1,Dataset6000Req.xlsx
The system shall perform automatic worm motion analysis to reduce video duration in Worm Watch Lab.,0,Dataset6000Req.xlsx
System shall facilitate easy signup for the BADCamp newsletter.,1,Dataset6000Req.xlsx
User shall be able to see the TU/e Facebook page on the title screen when starting the Facebook app.,0,Dataset6000Req.xlsx
"The system shall allow a Member State to ask for the status of card (lost, stolen) to the corresponding Card Issuing Authority of the ember State having issued the card.",0,Dataset6000Req.xlsx
"User shall have the ability to search for jobs by keywords, category, and work status.",0,Dataset6000Req.xlsx
'The product shall allow the player to position ships vertically on their grid.',0,dataset_raw.csv
"For non-programmers, the system shall allow customization of the application's visual style (colors and icons) for easy maintenance.",1,Dataset6000Req.xlsx
Payment options shall include invoice or credit/debit card.,0,Dataset6000Req.xlsx
'The website shall continue to operate if the streaming server goes down.',1,dataset_raw.csv
Each user shall have a set of system access properties that defines the user's privileges within the system.,1,Dataset6000Req.xlsx
The system shall allow parents to view counselors assigned to their children.,0,Dataset6000Req.xlsx
"The system shall be able to allow help-desk users to view reports on submitted defects and enhancement requests categorized by type, status, and submission time.",0,Dataset6000Req.xlsx
User shall be able to update their information.,0,Dataset6000Req.xlsx
System uses MySQL (Version 5.5.8) for the database with several tables for storing information.,1,Dataset6000Req.xlsx
"User shall be able to differentiate between primary, social, and promotional emails based on email tabs.",0,Dataset6000Req.xlsx
User passwords shall be encrypted in the database management system (DBMS) for security.,1,Dataset6000Req.xlsx
Users shall be able to access ratings and reviews for each piece of content.,0,Dataset6000Req.xlsx
Shopping cart will display item count and total cost.,0,Dataset6000Req.xlsx
User shall be able to see the initial interface if no user is detected.,0,Dataset6000Req.xlsx
The user shall be able to approve an exchange offer from another user.,0,Dataset6000Req.xlsx
User shall be able to rate and comment on users they have traded with.,0,Dataset6000Req.xlsx
The system shall have unplanned downtime not exceeding a specified duration (to be determined) in a rolling three-month period.,1,Dataset6000Req.xlsx
'Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.',1,dataset_raw.csv
"All functions, particularly complex ones, shall undergo thorough testing to ensure usability.",1,Dataset6000Req.xlsx
System shall maintain the quality of service without any compromise on performance.,1,Dataset6000Req.xlsx
'All streaming movie sales will be logged in the database and accessible by the administrator.',1,dataset_raw.csv
User shall be able to view a map display of public recycling bins and special waste drop-off sites in their area.,0,Dataset6000Req.xlsx
'Movies can only be streamed if the customer has purchased a movie and is within the 2-day time period to stream the movie.',0,dataset_raw.csv
'The vehicle location shall include street address city state and zipcode',0,dataset_raw.csv
System shall be deployable and operational in under one minute upon USB insertion.,1,Dataset6000Req.xlsx
User shall be able to deposit files without extensive format conversion or version searching.,0,Dataset6000Req.xlsx
"The LMS shall provide the capability to search, request, and renew items either through the LMS application on library computers or via the College website from outside the library, utilizing the Internet.",0,Dataset6000Req.xlsx
The user shall be able to enter data using a cell phone keypad layout.,1,Dataset6000Req.xlsx
Admin shall be able to manage providers.,0,Dataset6000Req.xlsx
"Accessibility features, such as keyboard navigation and screen reader compatibility, shall be implemented to cater to users with disabilities.",1,Dataset6000Req.xlsx
'For each shot the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.',0,dataset_raw.csv
"System shall generate a bill, update the database upon payment confirmation, and change the car status to 'available'.",0,Dataset6000Req.xlsx
User shall export ranking data for further analysis if required.,0,Dataset6000Req.xlsx
System shall rebuild cached data on every startup.,1,Dataset6000Req.xlsx
'Classes for a given cohort shall not conflict with regards to the time and day that they are offered.',0,dataset_raw.csv
All sessions shall be associated with a single EDGE project.,0,Dataset6000Req.xlsx
User shall be able to maintain doctors and associate them with specialties.,0,Dataset6000Req.xlsx
The system shall be able to perform bulk asset entry.,0,Dataset6000Req.xlsx
The administrator shall have the ability to edit a users system access properties.,1,Dataset6000Req.xlsx
Employee shall check online bookings.,0,Dataset6000Req.xlsx
The system shall only enable the Logout menu item in the File menu if the current user is authenticated as the administrator.,0,Dataset6000Req.xlsx
The upsconline.nic.in site shall be available 24/7 for access.,1,Dataset6000Req.xlsx
"System shall be able to contact the server to create and add a new user, updating necessary details in the database.",0,Dataset6000Req.xlsx
User shall be able to play a selected 360° video on their device.,0,Dataset6000Req.xlsx
The client can register themselves in the system by filling in the required data.,0,Dataset6000Req.xlsx
System shall protect user data and repository content.,1,Dataset6000Req.xlsx
User shall/will be able to transfer balances.,0,Dataset6000Req.xlsx
System shall not store any cookies containing the user’s password or confidential information on the customer’s computer.,1,Dataset6000Req.xlsx
The user shall be able to choose to log in with a Google account.,0,Dataset6000Req.xlsx
Executive shall have full access to company-related data for performance evaluation.,1,Dataset6000Req.xlsx
The system shall allow users to select different clefs for a score.,0,Dataset6000Req.xlsx
The system shall allow applicants to Request pre-application assistance.,0,Dataset6000Req.xlsx
"User shall be able to see all events, trainings, and summits sponsored by a specific sponsor, to engage with the sponsor's offerings.",0,Dataset6000Req.xlsx
System shall employ on-demand asynchronous loading for faster page execution.,1,Dataset6000Req.xlsx
"User shall/will be able to register themselves by filling out a patient profile, generating a unique ID.",1,Dataset6000Req.xlsx
"User shall have access to a secure and reliable video/photo editor app, VivaVideo, for creating personalized videos and photos.",1,Dataset6000Req.xlsx
System shall allow user to track shipments by entering order information.,0,Dataset6000Req.xlsx
System shall be able to request permission from the user to access their location services.,0,Dataset6000Req.xlsx
The system shall record and analyze feedback received from clients.,0,Dataset6000Req.xlsx
An API User shall be able to convert monetary measures to different currencies.,0,Dataset6000Req.xlsx
'The adjuster shall enter the preferred repair facility on the estimate assignment.',0,dataset_raw.csv
Users shall add specific stocks to their portfolio.,0,Dataset6000Req.xlsx
The system shall be able to handle generic sentence failures by falling back to error handling in R4.4.2.1.,0,Dataset6000Req.xlsx
The system shall confirm the successful creation of a new user account.,0,Dataset6000Req.xlsx
'The system shall search for available recycled parts for the supplied vehicle parts and suppliers.',0,dataset_raw.csv
User shall be able to sign up for an account on Quora.com.,0,Dataset6000Req.xlsx
The system shall prompt the user to specify the destination for the import operation.,0,Dataset6000Req.xlsx
User shall be able to log in by entering username and password.,0,Dataset6000Req.xlsx
"User shall have a ""check"" option corresponding to every passport.",0,Dataset6000Req.xlsx
System shall allow users to enter order information for tracking.,0,Dataset6000Req.xlsx
Admin shall be able to manage restaurant details,0,Dataset6000Req.xlsx
"Upon utilizing this feature, the system shall display all pending tasks.",0,Dataset6000Req.xlsx
The BE shall be able to redistribute internal workload among its processors.,0,Dataset6000Req.xlsx
"User shall be able to view the status of books based on predefined statuses such as Pending, Approved, Rejected/Canceled, Borrowed, Available, and Not Available.",0,Dataset6000Req.xlsx
"Alternatively, the user can push the ""Ctrl+V"" key combination or right-click the mouse and select the ""Paste Item"" button from the context menu.",0,Dataset6000Req.xlsx
The systems back-end servers shall only be accessible to authenticated administrators.,1,Dataset6000Req.xlsx
The system shall allow applicants to satisfy hearing requirements before a hearing.,0,Dataset6000Req.xlsx
System shall facilitate easy sponsorship registration and payment.,1,Dataset6000Req.xlsx
Only authorized users shall have access to students personal information.,1,Dataset6000Req.xlsx
The BE System shall be capable of delivering an output data stream to the e2e System of a minimum of 25 MBytes/sec,1,Dataset6000Req.xlsx
"The system shall support a wide range of commands and command options for users to perform various tasks, such as data manipulation, configuration, Management, and troubleshooting, etc.",0,Dataset6000Req.xlsx
The system shall retain the available recycled parts and suppliers returned from the search.,0,Dataset6000Req.xlsx
System shall provide a user-friendly interface for listing summit information.,1,Dataset6000Req.xlsx
User shall be able to access detailed context-sensitive help material for all actions and scenarios.,1,Dataset6000Req.xlsx
User shall be able to view the customer homepage after logging in.,1,Dataset6000Req.xlsx
A user researcher shall continue scheduling interviews for hypothesis #1.,0,Dataset6000Req.xlsx
The vertical axis of the color map of the history window shall indicate hour of the day and the horizontal axis shall indicate the absolute date and the day of week.,0,Dataset6000Req.xlsx
System shall lock databases to protect sensitive client information from intrusion and unauthorized modifications.,1,Dataset6000Req.xlsx
"Customer receives notifications for order accepted, once order is picked up, and delivered.",0,Dataset6000Req.xlsx
The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.',1,dataset_raw.csv
System shall prompt the user to enter all required information for creating a ticket retrieval request.,0,Dataset6000Req.xlsx
"Doctors shall see prioritized consultation requests, provide diagnosis, prescribe medicines, and suggest lab requests.",0,Dataset6000Req.xlsx
System shall display a confirmation message upon successful registration of the LeetCode account.,1,Dataset6000Req.xlsx
User shall register as a new user by clicking on the registration link at the login page.,0,Dataset6000Req.xlsx
The system shall allow camp administrators to view medical forms for allergy preparedness.,0,Dataset6000Req.xlsx
User shall be able to send requests for customer medical reports to the verification department.,0,Dataset6000Req.xlsx
Admins shall facilitate communication between delivery boys and restaurants for order replacements or cancellations.,0,Dataset6000Req.xlsx
User shall be able to input and store personal details of students.,0,Dataset6000Req.xlsx
System interface must be compatible with specialist software and suitable for users with special needs.,1,Dataset6000Req.xlsx
"User (admin) shall be able to provide information about scholarships, and eligible students shall be able to apply for scholarships through the system.",0,Dataset6000Req.xlsx
"User shall find the Gambler Agent application's client side very easy to use and enjoyable, with a simple interface allowing newcomers to quickly start playing.",1,Dataset6000Req.xlsx
'The product will be available for licensing as a one-server two-five servers or five-or-more servers license.',1,dataset_raw.csv
The system shall be able to provide an interface for users to log and track defects and enhancement requests for the application.,0,Dataset6000Req.xlsx
"System shall enable customer care representatives to receive and address customer complaints, queries, and feedback.",0,Dataset6000Req.xlsx
Voters shall not be aware of multiplicity in ideas.,0,Dataset6000Req.xlsx
"System shall automatically inform the main branch of detected errors, including fault type and problem.",1,Dataset6000Req.xlsx
System shall display the transaction number for reference.,0,Dataset6000Req.xlsx
The system shall continue to operate in a loss-less manner in the event of a temporary (time duration TBD) loss of availability of the e2e System.,1,Dataset6000Req.xlsx
The administrator will be able to check feedback posted by clients and send newsletters regarding promotions.,0,Dataset6000Req.xlsx
The system shall process and display the written comment on the post.,0,Dataset6000Req.xlsx
'Website shall allow customers to browse movies by categories entered in by izogn administrator.',0,dataset_raw.csv
"System shall employ HTML5, JavaScript, Processing-JS, Ext-JS, and Ajax on the client side for dynamic user interaction and server communication.",1,Dataset6000Req.xlsx
"The system shall allow revealing all estimates immediately, even before everyone submits.",0,Dataset6000Req.xlsx
"User shall be able to connect their account to Facebook, Twitter, and Instagram.",0,Dataset6000Req.xlsx
"User shall be able to access the ""forgot password"" page from the login screen.",0,Dataset6000Req.xlsx
System shall display a pop-up confirming the successful upload of the file.,0,Dataset6000Req.xlsx
"User shall have an admin view to show all trainee information, filterable by training session, for easy management.",0,Dataset6000Req.xlsx
User shall evaluate and score candidate responses.,0,Dataset6000Req.xlsx
"System shall provide functionalities to generate comprehensive reports on stock availability, orders, and deliveries.",0,Dataset6000Req.xlsx
System shall provide versatility and adaptability to be used in different sectors where file transfer is crucial.,1,Dataset6000Req.xlsx
Admin shall be able to contact between Delivery boy and restaurant to replace or cancel order if items are not available.,0,Dataset6000Req.xlsx
User shall have a screen to check account balance.,0,Dataset6000Req.xlsx
User shall apply for a job by filling out the necessary details in the respective form.,0,Dataset6000Req.xlsx
The system shall provide a user-friendly interface for various user roles.,1,Dataset6000Req.xlsx
'The website will provide a help section with answers and solutions to common problems.',0,dataset_raw.csv
The system shall rotate the picture by 90 degrees.,0,Dataset6000Req.xlsx
The system shall validate user information before processing transactions.,0,Dataset6000Req.xlsx
Crafty kids corner will provide cross-platform support to ensure a consistent user experience across different operating systems.,1,Dataset6000Req.xlsx
Client shall check their booking status.,0,Dataset6000Req.xlsx
LMS product shall handle both expected and unexpected errors to prevent loss of information and minimize downtime.,1,Dataset6000Req.xlsx
"Crafty kids corner shall ensure secure user authentication and data protection, especially for any personal information collected from users or their guardians.",1,Dataset6000Req.xlsx
User shall be notified when they initiate shipment of an item.,0,Dataset6000Req.xlsx
The system will display a blank set of ratings if there are not ratings yet defined.,0,Dataset6000Req.xlsx
'The product will display an available status for unreserved conference rooms.',0,dataset_raw.csv
"In case of a failure, a re-initialization of program will be done.",1,Dataset6000Req.xlsx
User shall be able to grant privileged access to collaborators for efficient collaboration.,0,Dataset6000Req.xlsx
The system shall allow camp administrators to modify camp group information.,0,Dataset6000Req.xlsx
User shall have confidence in the system's performance as it supports multiple users simultaneously.,1,Dataset6000Req.xlsx
The user shall be able to filter exams by School Year/Term or Subject.,0,Dataset6000Req.xlsx
System shall display creation and modification timestamps for DMPs.,0,Dataset6000Req.xlsx
All systems and application source code shall be available to or on the systems that execute it.,1,Dataset6000Req.xlsx
"The user shall be able to add a New Class by tapping on ""Add New Class"".",0,Dataset6000Req.xlsx
System shall be able to check their rosters.,0,Dataset6000Req.xlsx
Administrator shall have the capability to remove any book from the library.,0,Dataset6000Req.xlsx
The product shall adhere to the corporate online availability schedule. The application is brought down only within 98% of the scheduled outages per the availability schedule.,1,Dataset6000Req.xlsx
The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player's ships which had not been previously marked as sunk.',0,dataset_raw.csv
Admin shall be able to display top-rated restaurants.,0,Dataset6000Req.xlsx
"The system shall allow associating names, subjects, and rights information with objects.",0,Dataset6000Req.xlsx
The realtor shall be able to retrieve a map showing property locations for a specified area.,0,Dataset6000Req.xlsx
The CO will be able to read any player's exposed or revealed hands.,0,Dataset6000Req.xlsx
"System shall authenticate users using a username and password, redirecting to the respective home page upon successful login.",0,Dataset6000Req.xlsx
The system shall be able to display a menu at all times to facilitate manual order taking should the need arise.,1,Dataset6000Req.xlsx
The system shall have a responsive user interface (User).,1,Dataset6000Req.xlsx
User shall add or remove products from the shopping bag as desired.,0,Dataset6000Req.xlsx
A Data Publishing User shall be able to edit the model of imported data .,0,Dataset6000Req.xlsx
'Website shall allow the Izogn administrator to approve a review posted by a customer.',0,dataset_raw.csv
The product shall synchronize with the office system every hour.,1,Dataset6000Req.xlsx
"User (teacher) shall be able to update students' marks on the site, and students shall be able to download their marks report.",0,Dataset6000Req.xlsx
System shall allow batch ingest of ETDs.,0,Dataset6000Req.xlsx
The user shall be able to enter the Start and End dates of their Class.,0,Dataset6000Req.xlsx
The system shall allow parents to view their payment history.,0,Dataset6000Req.xlsx
The system shall identify volunteer types.,0,Dataset6000Req.xlsx
"User shall be able to choose video quality by entering the desired quality level, such as 320p, 480p, 720p, or 1080p, and view the video in that quality.",0,Dataset6000Req.xlsx
'When a ship is sunk the product shall simulate the sound of a sinking ship.',1,dataset_raw.csv
A waiter who activates a surface computer shall be assigned to the table that contains it.,0,Dataset6000Req.xlsx
Admin shall view user error logs to address issues faced by users.,0,Dataset6000Req.xlsx
All code must be consistent with respect to style.,1,Dataset6000Req.xlsx
User shall have an ALFRED device with options for customization.,0,Dataset6000Req.xlsx
Delivery boys shall acknowledge requests within 3 seconds.,0,Dataset6000Req.xlsx
'Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes',0,dataset_raw.csv
The application should be designed for easy porting between iOS and Android platforms.,1,Dataset6000Req.xlsx
The system shall function on a processor with a minimum clock speed of 1.6 GHz.,1,Dataset6000Req.xlsx
System shall ensure a user-friendly interface for effortless creation of slideshows with customizable elements such as text art and animated texts in VivaVideo.,1,Dataset6000Req.xlsx
User shall perform weekly roster of employees.,0,Dataset6000Req.xlsx
"Each window of the diagnostic tool shall display an animated graphical feature indicating the status, whether active or not, of the diagnostic processing.",0,Dataset6000Req.xlsx
The system shall have a user-friendly interface that is easy to learn and navigate for both staff and patients (if applicable).,1,Dataset6000Req.xlsx
System shall ensure security and privacy of log book entries and attached files.,1,Dataset6000Req.xlsx
Each quadrant of each floor shall have a thermostat which is to be used to provide temperature data to the THEMAS system.,0,Dataset6000Req.xlsx
"Administrators can update categories, products, and product details.",0,Dataset6000Req.xlsx
"The system shall be usable by users with basic PC, Macintosh, or Unix operating system knowledge.",1,Dataset6000Req.xlsx
FABS user shall not receive DABS banner messages and vice versa for clear communication and information presentation.,1,Dataset6000Req.xlsx
The user shall be able to change the web-portals language to Spanish.,0,Dataset6000Req.xlsx
System shall store archived data directly on the HCP object store to leverage its features.,1,Dataset6000Req.xlsx
"The TCS shall be capable of displaying fuel parameters to the operator to include as a minimum, remaining fuel, flow rate, and bingo fuel.",0,Dataset6000Req.xlsx
User updates the cart contents using JavaScript functions.,0,Dataset6000Req.xlsx
User shall be able to see on which days events take place in calendar view.,0,Dataset6000Req.xlsx
"User shall hear spoken output in the target language generated from translated text, enhancing accessibility and pronunciation assistance.",0,Dataset6000Req.xlsx
The system shall be able to do the authentication process for login and payment through bankcard.,1,Dataset6000Req.xlsx
"User shall initiate the play function by selecting the play icon, transitioning the menu screen to the play game screen.",0,Dataset6000Req.xlsx
"Seamlessness shall be accomplished in a manner that is seamless, in that it does not affect hardware modules or software functionality that it meets at interfaces.",1,Dataset6000Req.xlsx
"During checkout, the customer shall input details such as name, mobile number, and location.",0,Dataset6000Req.xlsx
"The occurrence of missing data shall be indicated in permanent storage by a unique and obvious place holder or indicator, e.g., a null value or sequence of characters that cannot be confused with nonmissing data.",0,Dataset6000Req.xlsx
User shall login to access the examination portal.,0,Dataset6000Req.xlsx
User shall have an ALFRED device that reacts only to their voice.,0,Dataset6000Req.xlsx
The system shall allow prospective applicants to research requirements and select relevant services or applications to initiate online.,0,Dataset6000Req.xlsx
City endpoint client shall push comments to endpoints.,0,Dataset6000Req.xlsx
Back-end databases shall be encrypted and within the company’s perimeter.,1,Dataset6000Req.xlsx
System shall communicate with the database via a wireless Ethernet system.,0,Dataset6000Req.xlsx
System shall/will identify dependencies on external services or APIs.,1,Dataset6000Req.xlsx
A Visual Designer shall demonstrate the value of visual design to the NSF project team.,1,Dataset6000Req.xlsx
System shall implement authentication checks to prevent unauthorized access to functionalities.,1,Dataset6000Req.xlsx
'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions. The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',0,dataset_raw.csv
System shall enable point-in-time recovery to restore databases to specific states.,0,Dataset6000Req.xlsx
Edit task page will be opened.,0,Dataset6000Req.xlsx
The user shall be able to mark an item as a favorite for change notifications.,0,Dataset6000Req.xlsx
"If a request is approved, the status will be marked as ""Borrow"" with an end date.",0,Dataset6000Req.xlsx
The product shall ensure that only supervisors can enter a caller's schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,dataset_raw.csv
Messages will be sent to employers and job seekers for subscription-related matters.,0,Dataset6000Req.xlsx
System shall set overtemperature values to prevent temperature deviations beyond 3 degrees Fahrenheit.,0,Dataset6000Req.xlsx
System shall be able to allow users to view all personal information available through the employee pages for a selected person from the search results obtained through requirement UCAR503.,0,Dataset6000Req.xlsx
The TCS will interface with external systems to conduct mission coordination and operations.,0,Dataset6000Req.xlsx
'Once a game has been initiated the product shall make the players assigned to the game unavailable for selection from the list of players.',0,dataset_raw.csv
"Upon hardware failure or database corruption, administrator shall retrieve and save backups, followed by service restart for 24/7 availability.",1,Dataset6000Req.xlsx
Admin shall be able to manage Delivery boy details.,0,Dataset6000Req.xlsx
User shall be able to approve an exchange offer from another user by clicking Approve.,0,Dataset6000Req.xlsx
The system shall support the display of all user interface text elements in both English and Dutch.,1,Dataset6000Req.xlsx
System shall display Watch Later section showing all the videos added by the user for later viewing.,0,Dataset6000Req.xlsx
TCS shall display a LOL timer to the operator initiating a LOL onset.,0,Dataset6000Req.xlsx
'The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications',1,dataset_raw.csv
"System shall allow creation, updating, and deletion of state-specific data elements such as acts, sections, castes, tribes, etc.",0,Dataset6000Req.xlsx
System shall support multiple users simultaneously in the intra mailing system.,1,Dataset6000Req.xlsx
Viewing application history from the profile shall be possible.,0,Dataset6000Req.xlsx
The system shall strive for accessibility compliance (Developer).,1,Dataset6000Req.xlsx
System shall meet user-defined performance expectations.,1,Dataset6000Req.xlsx
User shall be able to handle invalid passwords.,0,Dataset6000Req.xlsx
The system shall allow re-estimating a previously estimated item.,0,Dataset6000Req.xlsx
The system shall allow publishers to sign up for an account to publish data packages.,0,Dataset6000Req.xlsx
Each user shall have a unique username and password to access their account on the site.,0,Dataset6000Req.xlsx
System shall prioritize security and performance as the two primary objectives.,1,Dataset6000Req.xlsx
System shall handle concurrent usage by multiple professors during peak times (9:00 AM to 2:00 PM).,1,Dataset6000Req.xlsx
System shall display the status of the application on successful search.,0,Dataset6000Req.xlsx
The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,1,Dataset6000Req.xlsx
"The Master menu allows the user to access department, course, designation, subject details, examination details, fees details, donation and tuition, and scholarship information.",0,Dataset6000Req.xlsx
User shall be able to update profile information as needed.,0,Dataset6000Req.xlsx
